timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716629723128,389,/actions/Account.action-87,200,,Thread Group 1-8,text,true,,2241,2229,10,10,https://petstore.octoperf.com/actions/Catalog.action,197,0,0
1716629723128,197,/actions/Account.action-87-0,302,,Thread Group 1-8,,true,,230,1243,10,10,https://petstore.octoperf.com/actions/Account.action,197,0,0
1716629723325,192,/actions/Account.action-87-1,200,,Thread Group 1-8,text,true,,2011,986,10,10,https://petstore.octoperf.com/actions/Catalog.action,191,0,0
1716629728516,171,/actions/Catalog.action-91,200,,Thread Group 1-8,text,true,,2012,898,10,10,https://petstore.octoperf.com/actions/Catalog.action,170,0,0
1716629723822,150,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2147,837,10,10,null,0,4996,0
1716629728817,150,/actions/Order.action-110,200,,Thread Group 1-9,text,true,,2147,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,150,0,0
1716629728968,399,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-9,,true,,4214,2526,10,10,null,0,3,0
1716629728969,266,/actions/Account.action-112,200,,Thread Group 1-9,text,true,,2259,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,131,0,0
1716629728969,131,/actions/Account.action-112-0,302,,Thread Group 1-9,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,131,0,0
1716629729100,135,/actions/Account.action-112-1,200,,Thread Group 1-9,text,true,,2029,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,134,0,0
1716629729236,133,/actions/Catalog.action-116,200,,Thread Group 1-9,text,true,,1955,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,132,0,0
1716629727994,155,Module 4 - Payment Details,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2338,861,10,10,null,0,5003,0
1716629732997,155,/actions/Order.action-102,200,,Thread Group 1-6,text,true,,2338,861,10,10,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,153,0,0
1716629728053,175,Module 4 - Payment Details,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2344,861,10,10,null,0,4998,0
1716629733051,175,/actions/Order.action-102,200,,Thread Group 1-7,text,true,,2344,861,10,10,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,174,0,0
1716629728083,159,Module 4 - Payment Details,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2343,861,10,10,null,0,5000,0
1716629733082,159,/actions/Order.action-102,200,,Thread Group 1-4,text,true,,2343,861,10,10,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,159,0,0
1716629728099,156,Module 3 - Shopping Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2172,880,10,10,null,0,5006,0
1716629733104,156,/actions/Cart.action-97,200,,Thread Group 1-3,text,true,,2172,880,10,10,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,156,0,0
1716629728122,164,Module 3 - Shopping Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2176,881,10,10,null,0,4999,0
1716629733120,164,/actions/Cart.action-97,200,,Thread Group 1-5,text,true,,2176,881,10,10,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-20,164,0,0
1716629723145,423,Click on LoginPage,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,4241,3127,10,10,null,0,10003,0
1716629728146,275,/actions/Account.action-87,200,,Thread Group 1-2,text,true,,2243,2229,10,10,https://petstore.octoperf.com/actions/Catalog.action,143,0,0
1716629728146,143,/actions/Account.action-87-0,302,,Thread Group 1-2,,true,,230,1243,10,10,https://petstore.octoperf.com/actions/Account.action,143,0,0
1716629728290,131,/actions/Account.action-87-1,200,,Thread Group 1-2,text,true,,2013,986,10,10,https://petstore.octoperf.com/actions/Catalog.action,130,0,0
1716629733421,148,/actions/Catalog.action-91,200,,Thread Group 1-2,text,true,,1998,898,10,10,https://petstore.octoperf.com/actions/Catalog.action,147,0,0
1716629728490,174,Enter Credentials,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,1944,872,10,10,null,0,5010,0
1716629733499,174,/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5-81,200,,Thread Group 1-10,text,true,,1944,872,10,10,https://petstore.octoperf.com/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5?signonForm=,174,0,0
1716629723286,472,Click on LoginPage,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,4234,3127,10,10,null,0,10028,0
1716629728300,286,/actions/Account.action-87,200,,Thread Group 1-1,text,true,,2233,2229,10,10,https://petstore.octoperf.com/actions/Catalog.action,144,0,0
1716629728300,144,/actions/Account.action-87-0,302,,Thread Group 1-1,,true,,230,1243,10,10,https://petstore.octoperf.com/actions/Account.action,144,0,0
1716629728445,141,/actions/Account.action-87-1,200,,Thread Group 1-1,text,true,,2003,986,10,10,https://petstore.octoperf.com/actions/Catalog.action,140,0,0
1716629733599,186,/actions/Catalog.action-91,200,,Thread Group 1-1,text,true,,2001,898,10,10,https://petstore.octoperf.com/actions/Catalog.action,185,0,0
1716629728688,215,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,1723,846,10,10,null,0,5012,0
1716629733700,215,/actions/Catalog.action-93,200,,Thread Group 1-8,text,true,,1723,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,215,0,0
1716629729371,176,LaunchPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2071,693,10,10,null,0,5017,0
1716629734387,176,/actions/Catalog.action-73,200,,Thread Group 1-9,text,true,,2071,693,10,10,https://petstore.octoperf.com/actions/Catalog.action,175,0,0
1716629733152,170,Module 5 - Confirmation for the order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,1915,1491,10,10,null,0,5005,0
1716629738156,170,/actions/Order.action-108,200,,Thread Group 1-6,text,true,,1915,1491,10,10,https://petstore.octoperf.com/actions/Order.action,169,0,0
1716629733242,181,Module 5 - Confirmation for the order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,1919,1491,10,10,null,0,4999,0
1716629738242,181,/actions/Order.action-108,200,,Thread Group 1-4,text,true,,1919,1491,10,10,https://petstore.octoperf.com/actions/Order.action,180,0,0
1716629733261,171,Module 4 - Payment Details,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2344,861,10,10,null,0,5007,0
1716629738269,171,/actions/Order.action-102,200,,Thread Group 1-3,text,true,,2344,861,10,10,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,170,0,0
1716629733227,200,Module 5 - Confirmation for the order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,1918,1491,10,10,null,0,5014,0
1716629738242,200,/actions/Order.action-108,200,,Thread Group 1-7,text,true,,1918,1491,10,10,https://petstore.octoperf.com/actions/Order.action,199,0,0
1716629733285,178,Module 4 - Payment Details,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2342,861,10,10,null,0,5000,0
1716629738285,178,/actions/Order.action-102,200,,Thread Group 1-5,text,true,,2342,861,10,10,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,178,0,0
1716629733570,149,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,1724,846,10,10,null,0,5003,0
1716629738573,149,/actions/Catalog.action-93,200,,Thread Group 1-2,text,true,,1724,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,149,0,0
1716629733786,147,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,1722,846,10,10,null,0,5004,0
1716629738790,147,/actions/Catalog.action-93,200,,Thread Group 1-1,text,true,,1722,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,147,0,0
1716629733916,187,Module 2 - Select Fish Type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,1782,878,10,10,null,0,5004,0
1716629738921,187,/actions/Catalog.action-95,200,,Thread Group 1-8,text,true,,1782,878,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,186,0,0
1716629734564,150,Enter Credentials,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,1943,872,10,10,null,0,4996,0
1716629739561,150,/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5-81,200,,Thread Group 1-9,text,true,,1943,872,10,10,https://petstore.octoperf.com/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5?signonForm=,149,0,0
1716629738328,157,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2151,837,10,10,null,0,5011,0
1716629743338,157,/actions/Order.action-110,200,,Thread Group 1-6,text,true,,2151,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,156,0,0
1716629738423,152,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2147,837,10,10,null,0,5007,0
1716629743428,152,/actions/Order.action-110,200,,Thread Group 1-4,text,true,,2147,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,151,0,0
1716629738441,152,Module 5 - Confirmation for the order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,1923,1491,10,10,null,0,4989,0
1716629743428,152,/actions/Order.action-108,200,,Thread Group 1-3,text,true,,1923,1491,10,10,https://petstore.octoperf.com/actions/Order.action,152,0,0
1716629738442,177,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2141,837,10,10,null,0,5004,0
1716629743444,177,/actions/Order.action-110,200,,Thread Group 1-7,text,true,,2141,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,176,0,0
1716629738464,168,Module 5 - Confirmation for the order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,1918,1491,10,10,null,0,4998,0
1716629743461,168,/actions/Order.action-108,200,,Thread Group 1-5,text,true,,1918,1491,10,10,https://petstore.octoperf.com/actions/Order.action,167,0,0
1716629738723,157,Module 2 - Select Fish Type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,1816,878,10,10,null,0,5014,0
1716629743735,157,/actions/Catalog.action-95,200,,Thread Group 1-2,text,true,,1816,878,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,157,0,0
1716629743495,401,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-6,,true,,4213,2526,10,10,null,0,1,0
1716629743496,269,/actions/Account.action-112,200,,Thread Group 1-6,text,true,,2261,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,135,0,0
1716629743496,135,/actions/Account.action-112-0,302,,Thread Group 1-6,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,135,0,0
1716629743632,133,/actions/Account.action-112-1,200,,Thread Group 1-6,text,true,,2031,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,132,0,0
1716629743765,132,/actions/Catalog.action-116,200,,Thread Group 1-6,text,true,,1952,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,131,0,0
1716629743581,401,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,4213,2526,10,10,null,0,3,0
1716629743582,266,/actions/Account.action-112,200,,Thread Group 1-4,text,true,,2260,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,131,0,0
1716629743582,131,/actions/Account.action-112-0,302,,Thread Group 1-4,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,131,0,0
1716629743713,135,/actions/Account.action-112-1,200,,Thread Group 1-4,text,true,,2030,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,134,0,0
1716629743849,135,/actions/Catalog.action-116,200,,Thread Group 1-4,text,true,,1953,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,135,0,0
1716629743622,461,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-7,,true,,4207,2526,10,10,null,0,3,0
1716629743623,305,/actions/Account.action-112,200,,Thread Group 1-7,text,true,,2257,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,151,0,0
1716629743623,151,/actions/Account.action-112-0,302,,Thread Group 1-7,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,151,0,0
1716629743774,154,/actions/Account.action-112-1,200,,Thread Group 1-7,text,true,,2027,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,153,0,0
1716629743929,156,/actions/Catalog.action-116,200,,Thread Group 1-7,text,true,,1950,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,155,0,0
1716629738938,152,Module 2 - Select Fish Type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,1827,878,10,10,null,0,5003,0
1716629743940,152,/actions/Catalog.action-95,200,,Thread Group 1-1,text,true,,1827,878,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-02,152,0,0
1716629733674,435,Click on LoginPage,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-10,,true,,4247,3127,10,10,null,0,10003,0
1716629738673,286,/actions/Account.action-87,200,,Thread Group 1-10,text,true,,2239,2229,10,10,https://petstore.octoperf.com/actions/Catalog.action,149,0,0
1716629738673,149,/actions/Account.action-87-0,302,,Thread Group 1-10,,true,,230,1243,10,10,https://petstore.octoperf.com/actions/Account.action,149,0,0
1716629738822,137,/actions/Account.action-87-1,200,,Thread Group 1-10,text,true,,2009,986,10,10,https://petstore.octoperf.com/actions/Catalog.action,136,0,0
1716629743962,149,/actions/Catalog.action-91,200,,Thread Group 1-10,text,true,,2008,898,10,10,https://petstore.octoperf.com/actions/Catalog.action,148,0,0
1716629739108,175,Module 3 - Shopping Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2176,880,10,10,null,0,5003,0
1716629744110,175,/actions/Cart.action-97,200,,Thread Group 1-8,text,true,,2176,880,10,10,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-3,174,0,0
1716629743582,158,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2143,837,10,10,null,0,4999,0
1716629748580,158,/actions/Order.action-110,200,,Thread Group 1-3,text,true,,2143,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,157,0,0
1716629743630,162,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2147,837,10,10,null,0,4997,0
1716629748627,162,/actions/Order.action-110,200,,Thread Group 1-5,text,true,,2147,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,161,0,0
1716629743898,166,LaunchPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2072,693,10,10,null,0,4999,0
1716629748897,166,/actions/Catalog.action-73,200,,Thread Group 1-6,text,true,,2072,693,10,10,https://petstore.octoperf.com/actions/Catalog.action,165,0,0
1716629743893,166,Module 3 - Shopping Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2172,880,10,10,null,0,5005,0
1716629748897,166,/actions/Cart.action-97,200,,Thread Group 1-2,text,true,,2172,880,10,10,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-4,165,0,0
1716629743987,149,LaunchPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2069,693,10,10,null,0,4995,0
1716629748982,149,/actions/Catalog.action-73,200,,Thread Group 1-4,text,true,,2069,693,10,10,https://petstore.octoperf.com/actions/Catalog.action,148,0,0
1716629748739,421,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,4210,2526,10,10,null,0,2,0
1716629748740,285,/actions/Account.action-112,200,,Thread Group 1-3,text,true,,2258,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,137,0,0
1716629748740,137,/actions/Account.action-112-0,302,,Thread Group 1-3,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,137,0,0
1716629748877,148,/actions/Account.action-112-1,200,,Thread Group 1-3,text,true,,2028,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,147,0,0
1716629749025,136,/actions/Catalog.action-116,200,,Thread Group 1-3,text,true,,1952,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,136,0,0
1716629744093,149,Module 3 - Shopping Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2177,881,10,10,null,0,4989,0
1716629749082,149,/actions/Cart.action-97,200,,Thread Group 1-1,text,true,,2177,881,10,10,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-20,148,0,0
1716629744088,148,LaunchPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2068,693,10,10,null,0,4996,0
1716629749083,148,/actions/Catalog.action-73,200,,Thread Group 1-7,text,true,,2068,693,10,10,https://petstore.octoperf.com/actions/Catalog.action,147,0,0
1716629748790,458,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,4208,2526,10,10,null,0,2,0
1716629748790,312,/actions/Account.action-112,200,,Thread Group 1-5,text,true,,2258,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,155,0,0
1716629748790,155,/actions/Account.action-112-0,302,,Thread Group 1-5,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,155,0,0
1716629748946,156,/actions/Account.action-112-1,200,,Thread Group 1-5,text,true,,2028,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,156,0,0
1716629749103,146,/actions/Catalog.action-116,200,,Thread Group 1-5,text,true,,1950,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,146,0,0
1716629744112,147,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,1725,846,10,10,null,0,5003,0
1716629749114,147,/actions/Catalog.action-93,200,,Thread Group 1-10,text,true,,1725,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,147,0,0
1716629744285,171,Module 4 - Payment Details,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2339,861,10,10,null,0,4999,0
1716629749283,171,/actions/Order.action-102,200,,Thread Group 1-8,text,true,,2339,861,10,10,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,170,0,0
1716629739711,439,Click on LoginPage,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-9,,true,,4255,3127,10,10,null,0,9994,0
1716629744712,282,/actions/Account.action-87,200,,Thread Group 1-9,text,true,,2244,2229,10,10,https://petstore.octoperf.com/actions/Catalog.action,148,0,0
1716629744712,148,/actions/Account.action-87-0,302,,Thread Group 1-9,,true,,230,1243,10,10,https://petstore.octoperf.com/actions/Account.action,148,0,0
1716629744861,133,/actions/Account.action-87-1,200,,Thread Group 1-9,text,true,,2014,986,10,10,https://petstore.octoperf.com/actions/Catalog.action,132,0,0
1716629749986,157,/actions/Catalog.action-91,200,,Thread Group 1-9,text,true,,2011,898,10,10,https://petstore.octoperf.com/actions/Catalog.action,156,0,0
1716629749064,152,Module 4 - Payment Details,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2341,861,10,10,null,0,5001,0
1716629754065,152,/actions/Order.action-102,200,,Thread Group 1-2,text,true,,2341,861,10,10,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,151,0,0
1716629749064,154,Enter Credentials,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,1953,872,10,10,null,0,5001,0
1716629754065,154,/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5-81,200,,Thread Group 1-6,text,true,,1953,872,10,10,https://petstore.octoperf.com/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5?signonForm=,154,0,0
1716629749132,168,Enter Credentials,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,1943,872,10,10,null,0,5001,0
1716629754134,168,/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5-81,200,,Thread Group 1-4,text,true,,1943,872,10,10,https://petstore.octoperf.com/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5?signonForm=,168,0,0
1716629749232,159,Enter Credentials,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,1948,872,10,10,null,0,5003,0
1716629754235,159,/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5-81,200,,Thread Group 1-7,text,true,,1948,872,10,10,https://petstore.octoperf.com/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5?signonForm=,159,0,0
1716629749232,160,Module 4 - Payment Details,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2342,861,10,10,null,0,5003,0
1716629754235,160,/actions/Order.action-102,200,,Thread Group 1-1,text,true,,2342,861,10,10,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,159,0,0
1716629749262,174,Module 2 - Select Fish Type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,1815,878,10,10,null,0,5004,0
1716629754266,174,/actions/Catalog.action-95,200,,Thread Group 1-10,text,true,,1815,878,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,174,0,0
1716629750143,149,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,1727,846,10,10,null,0,4994,0
1716629755138,149,/actions/Catalog.action-93,200,,Thread Group 1-9,text,true,,1727,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,149,0,0
1716629754218,151,Module 5 - Confirmation for the order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,1918,1491,10,10,null,0,5006,0
1716629759223,151,/actions/Order.action-108,200,,Thread Group 1-2,text,true,,1918,1491,10,10,https://petstore.octoperf.com/actions/Order.action,150,0,0
1716629754396,152,Module 5 - Confirmation for the order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,1921,1491,10,10,null,0,4995,0
1716629759390,152,/actions/Order.action-108,200,,Thread Group 1-1,text,true,,1921,1491,10,10,https://petstore.octoperf.com/actions/Order.action,151,0,0
1716629755288,150,Module 2 - Select Fish Type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,1782,878,10,10,null,0,5002,0
1716629760289,150,/actions/Catalog.action-95,200,,Thread Group 1-9,text,true,,1782,878,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,149,0,0
1716629760440,159,Module 3 - Shopping Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2180,880,10,10,null,0,4995,0
1716629765435,159,/actions/Cart.action-97,200,,Thread Group 1-9,text,true,,2180,880,10,10,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-3,159,0,0
1716629749163,11548,LaunchPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2072,693,10,10,null,0,5002,11418
1716629754166,11548,/actions/Catalog.action-73,200,,Thread Group 1-3,text,true,,2072,693,10,10,https://petstore.octoperf.com/actions/Catalog.action,11547,0,11418
1716629759543,1174,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2148,837,10,10,null,0,5001,1039
1716629764544,1174,/actions/Order.action-110,200,,Thread Group 1-1,text,true,,2148,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,1173,0,1039
1716629759374,1335,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2144,837,10,10,null,0,5017,1201
1716629764390,1335,/actions/Order.action-110,200,,Thread Group 1-2,text,true,,2144,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,1334,0,1201
1716629749455,11294,Module 5 - Confirmation for the order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,1917,1491,10,10,null,0,4995,11157
1716629754451,11294,/actions/Order.action-108,200,,Thread Group 1-8,text,true,,1917,1491,10,10,https://petstore.octoperf.com/actions/Order.action,11293,0,11157
1716629754441,6338,Module 3 - Shopping Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2172,880,10,10,null,0,5000,6172
1716629759439,6338,/actions/Cart.action-97,200,,Thread Group 1-10,text,true,,2172,880,10,10,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,6338,0,6172
1716629749250,11533,LaunchPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2074,693,10,10,null,0,5001,11368
1716629754251,11533,/actions/Catalog.action-73,200,,Thread Group 1-5,text,true,,2074,693,10,10,https://petstore.octoperf.com/actions/Catalog.action,11532,0,11368
1716629765726,396,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,4210,2526,10,10,null,0,3,0
1716629765727,262,/actions/Account.action-112,200,,Thread Group 1-2,text,true,,2258,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,127,0,0
1716629765727,127,/actions/Account.action-112-0,302,,Thread Group 1-2,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,127,0,0
1716629765854,135,/actions/Account.action-112-1,200,,Thread Group 1-2,text,true,,2028,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,134,0,0
1716629765990,134,/actions/Catalog.action-116,200,,Thread Group 1-2,text,true,,1952,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,133,0,0
1716629765719,404,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,4209,2526,10,10,null,0,2,0
1716629765719,268,/actions/Account.action-112,200,,Thread Group 1-1,text,true,,2258,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,129,0,0
1716629765719,129,/actions/Account.action-112-0,302,,Thread Group 1-1,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,129,0,0
1716629765849,138,/actions/Account.action-112-1,200,,Thread Group 1-1,text,true,,2028,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,137,0,0
1716629765988,136,/actions/Catalog.action-116,200,,Thread Group 1-1,text,true,,1951,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,135,0,0
1716629765595,151,Module 4 - Payment Details,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2339,861,10,10,null,0,5004,0
1716629770598,151,/actions/Order.action-102,200,,Thread Group 1-9,text,true,,2339,861,10,10,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,150,0,0
